order_id,customer_id,product_id,order_date,order_time,region,category,quantity,unit_price,discount_pct,payment_method,customer_age,rating,return_flag,shipping_city
ORD001229,CUST00173,PROD0109,02-12-2022,09:14:53,East,Electronics,6,1172,23.7,Cash,55.0,2.1,No,CHICAGO
ORD002490,CUST00451,PROD0050,2022/02/11,06:07:51,Central,Books,6,110.36,34.3,,46.0,4.2,No,Phoenix
ORD002159,CUST00232,PROD0017,08-07-2022,18:43:45,North,HOME & GARDEN,9,99.86 USD,35.3,Credit Card,63.0,2.7,No,Dallas
ORD002488,CUST00226,PROD0169,07-28-2023,00:07:29,West,Beauty,1,349.32,24.4,Credit Card,46.0,3.6,No,CHICAGO
ORD001348,CUST00549,PROD0008,17/01/2023,09:57:13,  East  ,TOYS,3,209.58,10.7,PayPal,26.0,1.9,No,Phoenix
ORD002640,,PROD0145,02-12-2022,08:35:07,South,Books,9,351.56,18.0,Debit Card,18.0,2.8,No,Houston
ORD001166,CUST00062,PROD0166,2022/01/12,01:20:35,west,Beauty,9,261.38,0.9,Credit Card,30.0,4.2,No,Phoenix
ORD002384,CUST00345,PROD0068,04/08/2023,18:52:05,East,Home & Garden,1,373.81,16.7,Debit Card,75.0,4.1,No,miami
ORD002711,CUST00126,PROD0157,10/02/2023,06:36:34,South,Clothing,7,162,0.1,Cash,60.0,4.7,No,atlanta
ORD001204,CUST00442,PROD0147,04-20-2023,07:04:04,North,Books,8,260.90,6.0,Credit Card,200.0,4.1,No,Los Angeles
ORD001906,CUST00452,PROD0140,09-08-2022,20:06:12,East,Clothing,6,170.09 USD,39.7,Debit Card,70.0,3.1,No,HOUSTON
ORD001913,CUST00168,PROD0178,10-12-2022,22:14:21,SOUTH,CLOTHING,6,138.71,23.9,PayPal,61.0,4.9,No,Los Angeles
ORD002639,CUST00044,PROD0092,11-15-2023,22:42:36,north,Home & Garden,8,$49.98,27.7,PayPal,41.0,,No,Phoenix
ORD001186,CUST00510,PROD0007,08-26-2023,12:00:07,  Central  ,Electronics,10,281.5,32.0,PayPal,31.0,,Yes,NEW YORK
ORD001777,CUST00542,PROD0171,2023/07/10,21:58:54,Central,books,3,238.27,7.4,PayPal,34.0,1.5,No,Seattle
ORD002417,CUST00072,PROD0115,14/06/2023,12:47:02,North,BEAUTY,2,310.36,19.7,Debit Card,75.0,2.5,Yes,  Miami  
ORD002527,CUST00502,PROD0060,2022/07/09,09:13:56,West,Sports,8,236.45,6.5,Cash,62.0,2.9,No,los angeles
ORD002033,CUST00211,PROD0051,2023/04/13,06:58:32,East,Electrnics,10,874.44,26.9,Credit Card,26.0,2.7,Yes,Denver
ORD001010,CUST00107,PROD0054,09/03/2022,14:18:38,SOUTH,Clothing,2,34.05,20.2,Debit Card,34.0,,No,Seattle
ORD001903,CUST00242,PROD0186,2023/03/02,03:33:07,WEST,Clothing,4,142.21,9.5,,18.0,2.6,No,Seattle
ORD001555,CUST00437,PROD0156,2022/01/02,17:24:25,east,Books,1,378.1,27.4,Debit Card,0.0,4.5,No,Denver
ORD001289,,PROD0102,17/07/2023,12:59:34,EAST,HOME & GARDEN,6,52.0,12.9,Debit Card,40.0,1.5,No,Denver
ORD001427,CUST00307,PROD0113,2022/05/28,22:19:40,south,Home & Garden,6,$217.55,12.8,Bank Transfer,18.0,4.0,No,houston
ORD002207,CUST00252,PROD0175,08/05/2023,17:56:24,NORTH,clothing,8,164.08,27.6,Debit Card,68.0,1.1,No,New York
ORD001121,CUST00100,PROD0057,2023/08/05,16:41:05,Central,Bokks,9,298.96,35.5,Debit Card,68.0,4.0,Yes,atlanta
ORD001656,CUST00572,PROD0196,2022/11/18,19:59:45,CENTRAL,Home & Garden,3,256.53,8.0,Cash,48.0,4.4,No,miami
ORD001151,CUST00054,PROD0112,03-13-2022,21:59:38,South,Books,1,386.18,1.5,Debit Card,56.0,2.1,No,atlanta
ORD002389,CUST00413,PROD0167,17/07/2022,16:14:25,East,books,10,111.65,7.5,,66.0,2.8,No,atlanta
ORD002136,CUST00358,PROD0166,2023/06/27,14:55:20,East,BOOKS,4,$255.06,14.6,Cash,67.0,-1,Yes,Denver
ORD002325,CUST00226,PROD0102,2022/01/07,10:47:44,Central,Electronics,6,1151.08,7.2,PayPal,30.0,3.6,No,Phoenix
ORD001130,CUST00001,PROD0117,02-26-2023,12:41:42,East,Toys,10,245.64,,Bank Transfer,32.0,2.5,No,Phoenix
ORD001850,CUST00008,PROD0008,2022/07/10,20:33:15,West,BEAUTY,6,55.89,35.8,Credit Card,19.0,3.2,No,Phoenix
ORD001133,CUST00561,PROD0075,2023/06/23,12:39:45,North,Beautty,9,297.36,26.0,Debit Card,63.0,4.7,Yes,Phoenix
ORD001000,CUST00115,PROD0009,01-24-2023,08:37:27,South,Home & Garden,4,117.26,1.1,Credit Card,,-1,No,LOS ANGELES
ORD002561,CUST00040,PROD0136,2023/07/02,21:58:29,North,,1,$318.38,21.7,Debit Card,25.0,3.5,No,New York
ORD002446,CUST00147,PROD0002,05-03-2022,15:09:55,South,Sports,10,170.28,26.1,Credit Card,46.0,2.5,No,  New York  
ORD002390,CUST00205,PROD0139,02-21-2023,18:25:17,East,Beauty,2,134.37,2.3,Credit Card,52.0,1.6,No,Houston
ORD001699,CUST00286,PROD0102,2023/07/16,11:37:51,south,Electronics,8,178.14,32.5,Cash,31.0,1.3,Yes,LOS ANGELES
ORD002195,CUST00529,PROD0079,15/02/2023,13:22:55,North,Sports,9,34.62,35.1,Bank Transfer,38.0,4.0,No,houston
ORD002095,CUST00199,PROD0103,2022/03/16,04:22:44,west,clothing,4,86.69,5.6,Credit Card,47.0,4.8,No,NEW YORK
ORD002626,CUST00454,PROD0005,25/07/2022,11:45:36,central,Clothing,9,50.65,25.7,PayPal,28.0,7,Yes,Denver
ORD001322,CUST00430,PROD0016,17/09/2022,15:02:36,SOUTH,Electronics,3,965.79,19.8,Debit Card,43.0,3.8,Yes,Atlanta
ORD001001,CUST00100,PROD0021,06-28-2022,09:59:24,East,Toys,5,144.14,14.5,Cash,73.0,4.3,Yes,Los Angeles
ORD002533,CUST00371,PROD0138,10-05-2022,13:26:04,South,Sports,5,278.32,7.7,Bank Transfer,62.0,4.7,No,Denver
ORD001956,CUST00056,PROD0119,08-13-2022,01:23:37,West,HOME & GARDEN,4,379.18,4.9,Credit Card,25.0,5.0,No,  Chicago  
ORD002183,CUST00592,PROD0001,04/06/2023,08:47:11,East,BOOKS,6,162.56,13.5,PayPal,49.0,1.7,No,  Seattle  
ORD001183,CUST00457,PROD0128,21/05/2023,14:00:29,East,Toys,3,80.47,9.5,Credit Card,200.0,3.2,No,NEW YORK
ORD002564,CUST00356,PROD0136,26/04/2022,08:27:13,east,Electronics,10,873.97,5.6,PayPal,70.0,1.3,No,Atlanta
ORD001306,CUST00152,PROD0014,2023/07/14,17:30:11,CENTRAL,Sports,3,274.98,38.8,Credit Card,45.0,3.1,No,Los Angeles
ORD001729,CUST00311,PROD0070,19/09/2022,13:20:55,East,Beauty,5,198.52,35.1,Debit Card,44.0,2.2,No,CHICAGO
ORD002009,CUST00056,PROD0161,08-24-2022,14:16:39,East,Toys,4,114.41,24.2,Cash,18.0,4.7,No,new york
ORD001549,CUST00400,PROD0059,2023/03/12,11:25:50,SOUTH,Home & Garden,6,379.0,11.8,Credit Card,29.0,2.5,No,Houston
ORD001969,CUST00255,PROD0029,2023/11/13,06:08:11,South,Toys,6,294.16,28.3,Cash,53.0,3.9,No,LOS ANGELES
ORD002060,CUST00191,PROD0077,16/09/2023,08:20:44,Central,Home & Garden,1,220.44,15.1,Cash,43.0,4.4,No,  Atlanta  
ORD001110,CUST00582,PROD0020,06/01/2022,10:21:47,West,Boooks,10,244.93 USD,38.5,Cash,74.0,4.9,No,Chicago
ORD002382,CUST00459,PROD0105,04-03-2022,09:56:25,  East  ,toys,1,204.15 USD,0.7,Bank Transfer,75.0,4.6,No,los angeles
ORD001888,CUST00014,PROD0165,21/02/2023,06:25:42,EAST,Toys,1,207.8,34.0,Debit Card,,1.6,No,Chicago
ORD002366,CUST00267,PROD0099,16/05/2023,19:24:12,North,Beauty,10,179.74,37.4,Bank Transfer,33.0,2.2,No,Seattle
ORD001915,CUST00054,PROD0012,2022/10/08,16:49:39,East,Eletronics,8,89.72,35.3,Bank Transfer,41.0,2.7,No,Los Angeles
ORD002598,CUST00039,PROD0088,2023/07/28,18:48:15,SOUTH,Clothing,2,108.01,33.8,Debit Card,23.0,4.0,No,los angeles
ORD001926,CUST00503,PROD0162,24/07/2023,22:50:04,South,Home & Garden,7,77.25,22.9,,36.0,4.0,Yes,Chicago
ORD001745,CUST00124,PROD0069,2023/08/04,17:07:18,South,,1,553.69,15.0,Debit Card,20.0,2.6,No,Miami
ORD001775,CUST00020,PROD0047,10-03-2022,17:15:00,  South  ,Electrnics,3,1131.44,32.7,Cash,70.0,2.1,No,seattle
ORD002216,CUST00517,PROD0199,2023/02/04,11:02:30,South,Toys,6,-50.0,6.8,Debit Card,40.0,3.7,No,Houston
ORD002421,CUST00458,PROD0093,2023/05/10,07:59:40,central,books,1,398.46,26.6,PayPal,62.0,4.9,No,NEW YORK
ORD001577,CUST00133,PROD0036,04-28-2023,18:10:56,South,Books,9,210.56,17.1,PayPal,67.0,3.2,No,Phoenix
ORD002187,CUST00321,PROD0016,2023/04/26,09:06:12,North,books,2,68.32,16.1,,40.0,4.5,No,seattle
ORD001263,CUST00142,PROD0160,2023/09/21,16:05:51,East,Electronnics,8,596.25,13.6,Debit Card,43.0,2.6,Yes,los angeles
ORD001302,CUST00341,PROD0191,04-19-2023,18:58:45,south,Beautty,10,308.87 USD,38.6,PayPal,53.0,2.5,No,  New York  
ORD001927,CUST00592,PROD0129,07-20-2022,15:41:58,East,Books,10,140.05,19.6,Credit Card,63.0,1.6,No,Phoenix
ORD002199,CUST00088,PROD0117,2022/08/13,21:45:35,North,electronics,2,USD 970.30,34.6,Bank Transfer,41.0,2.9,No,denver
ORD002371,CUST00481,PROD0052,2023/02/05,19:21:15,South,Boks,4,83,24.5,Credit Card,41.0,4.2,Yes,Denver
ORD001149,CUST00494,PROD0022,12/07/2023,03:49:14,,Books,10,239.73,0.2,Credit Card,30.0,4.5,No,phoenix
ORD002394,CUST00054,PROD0046,06-28-2022,21:00:40,Central,Books,7,318.28,33.0,Credit Card,50.0,4.7,No,houston
ORD001071,CUST00533,PROD0117,04/08/2023,20:51:03,  East  ,Clothing,10,127.25,18.5,Bank Transfer,53.0,2.7,No,new york
ORD002275,CUST00354,PROD0062,10-10-2023,16:25:23,  West  ,Clothing,6,25.05,30.9,Debit Card,48.0,4.2,No,Phoenix
ORD001455,CUST00255,PROD0085,10-25-2022,03:46:07,WEST,Clothiing,3,140.21,15.5,Credit Card,61.0,4.8,Yes,  Los Angeles  
ORD001089,CUST00321,PROD0153,08/02/2022,22:24:26,east,BOOKS,3,129.10 USD,21.5,Debit Card,58.0,2.5,No,Atlanta
ORD001117,CUST00529,PROD0135,27/06/2022,18:08:49,,Sports,3,31,8.0,Bank Transfer,71.0,1.1,No,denver
ORD001321,CUST00124,PROD0159,01-19-2023,09:04:34,Central,Home & Garden,4,387.65,21.3,Cash,30.0,3.9,No,SEATTLE
ORD002595,CUST00243,PROD0094,01-25-2023,06:00:17,East,Home & Garden,2,USD 168.19,33.8,Debit Card,41.0,4.7,No,Dallas
ORD002435,CUST00431,PROD0092,2022/05/02,09:16:27,West,Clothiing,2,55.80,1.1,Bank Transfer,27.0,1.4,No,Phoenix
ORD001459,CUST00459,PROD0083,2022/04/10,06:31:06,West,Books,7,$378.26,30.8,Cash,68.0,3.4,No,  Phoenix  
ORD001471,CUST00139,PROD0022,10/10/2023,16:18:45,East,CLOTHING,3,126.77,35.6,Debit Card,57.0,4.9,Yes,Phoenix
ORD001848,CUST00106,PROD0195,01/01/2022,07:43:17,NORTH,Electronics,7,1164.62,16.3,Bank Transfer,48.0,1.5,No,  Denver  
ORD001241,CUST00204,PROD0143,2022/02/14,13:01:01,East,HOME & GARDEN,7,153.36,7.9,Bank Transfer,47.0,3.5,No,Denver
ORD001698,CUST00180,PROD0143,2023/09/03,12:00:18,East,Books,3,147.52 USD,4.9,Cash,29.0,2.3,No,denver
ORD001841,CUST00281,PROD0016,26/09/2023,14:05:46,CENTRAL,Sports,1,49.15,1.5,Bank Transfer,31.0,4.5,Yes,Chicago
ORD001378,CUST00295,PROD0191,2023/09/15,11:24:29,central,Beauty,10,175.3,32.0,PayPal,35.0,2.0,Yes,  Los Angeles  
ORD001702,CUST00542,PROD0041,2023/05/09,19:31:48,,Beauty,2,370.92,7.3,Debit Card,23.0,2.6,Yes,ATLANTA
ORD002368,CUST00499,PROD0156,08-08-2023,16:37:07,South,Electronics,7,1173.69,9.3,Bank Transfer,64.0,2.8,No,DENVER
ORD001584,CUST00403,PROD0186,2022/05/08,21:39:45,east,Beuaty,10,377.34,34.4,PayPal,72.0,4.6,No,DALLAS
ORD001979,CUST00007,PROD0008,06-08-2022,10:23:21,NORTH,BOOKS,7,390.03,21.2,PayPal,53.0,4.4,No,Miami
ORD001692,CUST00209,PROD0076,01-12-2023,20:34:42,West,Toys,2,USD 161.09,36.6,Debit Card,,3.3,No,  Phoenix  
ORD001270,CUST00506,PROD0072,2023/06/02,18:07:55,north,Home & Garden,10,119.49,29.6,Debit Card,60.0,3.0,No,Atlanta
ORD002135,CUST00218,PROD0052,12-07-2022,07:10:24,  South  ,CLOTHING,7,178.82,35.4,Cash,45.0,2.6,No,Denver
ORD001595,CUST00206,PROD0021,13/10/2023,19:52:09,,Beauty,8,71.07,28.0,Cash,26.0,1.3,No,DENVER
ORD001785,CUST00402,PROD0001,12/11/2023,21:52:30,  North  ,Home & Garden,2,107.06,32.0,Credit Card,71.0,1.0,No,New York
ORD001496,CUST00456,PROD0031,2023/02/17,07:16:37,West,Electronics,5,282.98,34.1,Bank Transfer,36.0,3.0,Yes,SEATTLE
ORD001220,CUST00228,PROD0126,2023/05/07,22:25:12,  Central  ,BOOKS,9,18.79,14.4,Credit Card,60.0,3.4,No,Seattle
ORD002525,CUST00275,PROD0027,2022/04/18,22:47:56,WEST,Buety,2,$85.79,35.6,Cash,-5.0,4.6,No,houston
ORD002219,CUST00319,PROD0179,09-11-2023,17:38:40,central,Clothing,3,23.53,0.7,Cash,63.0,-1,No,Dallas
ORD001877,,PROD0149,11-23-2022,10:53:05,East,Toyz,8,152.17,0.5,Debit Card,63.0,2.0,No,NEW YORK
ORD001920,CUST00555,PROD0162,04-20-2022,10:17:41,west,Home & Garden,10,273.95,7.1,PayPal,61.0,2.2,No,  Atlanta  
ORD002298,CUST00420,PROD0036,23/01/2023,10:00:42,NORTH,,9,217.11,8.6,Cash,63.0,-1,No,Houston
ORD001984,CUST00495,PROD0144,2022/11/05,10:02:07,Central,Toys,3,20.81,9.1,Bank Transfer,33.0,3.9,No,Dallas
ORD002380,CUST00316,PROD0058,08/10/2022,07:58:43,  North  ,Home & Garden,6,139.49,11.7,Bank Transfer,,2.6,No,chicago
ORD002161,CUST00063,PROD0036,05-05-2022,00:55:23,West,Sports,9,USD 44.23,22.9,Credit Card,23.0,2.3,No,Houston
ORD001312,CUST00102,PROD0033,06/01/2022,18:30:37,SOUTH,Toys,7,134,5.1,Bank Transfer,60.0,3.7,Yes,phoenix
ORD002461,CUST00414,PROD0100,2023/08/17,19:34:36,Central,books,3,374,16.0,Credit Card,75.0,99,No,New York
ORD001507,CUST00211,PROD0054,05/06/2023,11:50:25,East,,10,131.07 USD,11.6,Cash,63.0,2.4,Yes,Denver
ORD002259,CUST00573,PROD0011,24/11/2022,14:42:18,South,Toys,1,98.62,35.8,Cash,63.0,3.0,Yes,HOUSTON
ORD001393,CUST00387,PROD0181,13/11/2023,08:32:46,South,Electronics,5,226.94,3.8,Credit Card,0.0,2.7,No,  Denver  
ORD001409,CUST00384,PROD0172,01-16-2022,12:58:30,  East  ,BEAUTY,2,72.14,15.5,Cash,24.0,2.9,No,MIAMI
ORD001677,CUST00019,PROD0119,17/05/2022,16:00:17,  North  ,Books,8,337.84,24.6,Bank Transfer,150.0,-1,Yes,houston
ORD001952,CUST00427,PROD0069,12/01/2023,19:31:54,North,Toys,3,105.57,5.5,Credit Card,62.0,4.3,No,Dallas
ORD002708,CUST00048,PROD0100,18/12/2023,06:44:40,South,Sports,5,$28.37,20.2,Cash,29.0,3.8,No,Houston
ORD001328,CUST00342,PROD0136,12/02/2023,10:11:27,  South  ,Electronics,2,1114.12,26.7,Bank Transfer,75.0,1.7,No,Chicago
ORD002036,CUST00112,PROD0157,2023/12/13,22:13:58,East,Home & Garden,5,22.09,22.7,Bank Transfer,73.0,4.8,No,ATLANTA
ORD001085,CUST00071,PROD0019,22/07/2023,19:50:24,North,Clothing,5,97.39,20.3,Debit Card,52.0,3.4,No,New York
ORD001083,CUST00573,PROD0038,2022/04/19,15:17:31,Central,Books,7,213.23,31.3,,48.0,2.7,Yes,  Denver  
ORD001206,CUST00449,PROD0017,2022/12/07,13:31:24,,Sports,4,64.58,32.5,Bank Transfer,71.0,3.6,No,ATLANTA
ORD001103,CUST00582,PROD0101,14/01/2022,16:59:51,South,Boks,3,268.35,9.3,PayPal,35.0,3.9,Yes,LOS ANGELES
ORD002218,CUST00352,PROD0002,28/04/2023,06:22:11,  West  ,beauty,6,203.72,8.9,Credit Card,47.0,3.2,Yes,Phoenix
ORD001734,CUST00024,PROD0120,2023/08/06,21:08:49,,Buety,8,227.66,37.8,Credit Card,25.0,1.2,No,seattle
ORD002204,CUST00024,PROD0039,10/12/2023,19:16:17,South,Home & Gardn,7,225.26,,Bank Transfer,70.0,1.5,No,New York
ORD001694,CUST00302,PROD0176,26/08/2023,15:34:18,north,Toyz,8,21.47,13.1,Cash,45.0,2.5,No,MIAMI
ORD002189,CUST00437,PROD0035,2023/12/13,21:31:55,,Books,5,364.88,11.7,Bank Transfer,68.0,2.8,No,chicago
ORD001497,CUST00188,PROD0030,04-11-2023,20:51:44,East,,10,157.82,22.5,Debit Card,56.0,1.6,No,LOS ANGELES
ORD002165,CUST00207,PROD0065,07-03-2022,19:48:09,Central,Home & Garden,6,362.69,,Credit Card,47.0,2.3,No,Seattle
ORD001327,CUST00274,PROD0107,18/11/2023,09:32:56,East,Beauty,1,58.0,15.4,PayPal,200.0,4.6,Yes,DALLAS
ORD002113,CUST00597,PROD0008,12-13-2022,07:18:22,,Clothing,10,119.49,33.7,Bank Transfer,21.0,1.4,No,Seattle
ORD001660,CUST00446,PROD0170,22/03/2023,09:08:46,East,Sports,10,15.81,9.7,Cash,,2.2,Yes,denver
ORD001346,CUST00367,PROD0097,03-08-2023,13:46:49,SOUTH,Home & Garden,4,264.48,25.1,Bank Transfer,27.0,3.6,No,  Houston  
ORD001210,CUST00476,PROD0041,22/11/2022,21:31:11,North,Toyz,1,91.16 USD,8.4,Debit Card,36.0,1.2,No,  Miami  
ORD001567,CUST00437,PROD0087,04-28-2023,16:26:01,West,Sports,4,330.79,19.7,Debit Card,19.0,4.0,No,Chicago
ORD001142,CUST00241,PROD0079,2023/02/10,16:39:42,,SPORTS,4,251.61,12.7,Cash,69.0,1.6,No,  Denver  
ORD001514,CUST00449,PROD0097,2022/08/14,22:04:09,NORTH,Clothing,1,141.0,10.7,Bank Transfer,58.0,,No,Chicago
ORD002028,CUST00259,PROD0176,02-01-2022,20:00:01,East,Electronics,7,USD 516.28,1.1,Bank Transfer,53.0,2.2,No,New York
ORD002068,CUST00461,PROD0111,06/08/2022,18:23:38,  South  ,Toys,8,209.48,26.7,PayPal,,2.5,No,Los Angeles
ORD001864,CUST00286,PROD0106,2022/10/10,10:20:00,Central,Books,2,286.18,21.4,Cash,42.0,4.9,No,New York
ORD001891,CUST00031,PROD0075,26/11/2023,22:57:38,Central,Home & Garden,6,189.68,32.2,Credit Card,67.0,4.1,No,  Phoenix  
ORD002226,CUST00008,PROD0055,10-18-2022,21:51:34,East,Home & Garden,1,315.95,1.2,PayPal,31.0,3.4,No,Miami
ORD001814,CUST00472,PROD0039,2022/12/05,22:37:01,East,BOOKS,8,95.82,2.3,Bank Transfer,54.0,1.9,Yes,Denver
ORD002359,CUST00396,PROD0179,24/05/2022,08:16:39,south,Sports,2,171.93,37.3,Cash,60.0,3.4,No,  Dallas  
ORD001563,CUST00226,PROD0015,11-09-2022,15:25:10,NORTH,,8,59.57,30.5,Bank Transfer,43.0,2.8,No,Chicago
ORD002295,CUST00244,PROD0151,09-17-2022,16:07:17,  North  ,Home & Garden,1,360.79,9.8,Credit Card,23.0,3.0,No,Dallas
ORD001371,CUST00213,PROD0113,10-27-2022,10:51:04,South,Toys,6,194.76,5.1,Bank Transfer,23.0,,No,PHOENIX
ORD002181,CUST00315,PROD0077,21/09/2022,07:54:12,East,home & garden,2,$40.25,39.1,Cash,73.0,2.6,No,  Houston  
ORD002011,CUST00598,PROD0064,19/09/2022,06:57:41,North,Beauty,5,115.93,18.2,Cash,75.0,1.4,No,New York
ORD001890,CUST00339,PROD0132,03/12/2022,19:22:59,North,Sports,7,USD 119.47,31.5,Bank Transfer,30.0,4.0,No,dallas
ORD002482,CUST00003,PROD0120,07/06/2022,11:46:35,North,clothing,7,161.38,34.8,Debit Card,63.0,4.6,No,Chicago
ORD002261,CUST00361,PROD0066,08-19-2023,08:10:57,South,Electronics,9,567.91 USD,12.3,Debit Card,19.0,2.8,No,Seattle
ORD001683,CUST00285,PROD0006,23/10/2023,09:47:35,CENTRAL,sports,3,215.47,29.5,Debit Card,19.0,4.5,No,Dallas
ORD001632,CUST00086,PROD0145,2022/11/06,02:50:50,  West  ,Books,2,399.30,30.4,Credit Card,200.0,4.8,No,  Miami  
ORD001194,CUST00334,PROD0176,09-04-2022,08:38:06,SOUTH,Electronics,3,1000.67,25.8,Cash,49.0,4.1,No,houston
ORD001513,CUST00302,PROD0050,2023/06/27,08:22:21,EAST,Beauty,8,209.90,5.8,Cash,-5.0,,No,MIAMI
ORD001209,CUST00427,PROD0134,2023/12/26,10:40:17,South,Toys,8,318.97,1.5,Debit Card,,2.0,No,Atlanta
ORD002000,CUST00312,PROD0193,14/06/2022,12:19:15,,Electronics,10,130.89,8.4,Cash,46.0,1.2,No,Denver
ORD002186,CUST00519,PROD0104,11-10-2022,22:33:25,CENTRAL,Toys,7,283.72,5.9,Bank Transfer,52.0,2.2,No,MIAMI
ORD001635,CUST00584,PROD0100,2022/10/01,07:04:34,West,Toys,7,USD 261.21,35.8,Bank Transfer,62.0,2.9,No,  New York  
ORD002479,CUST00200,PROD0174,07-19-2023,14:06:55,South,Sports,9,324.16,36.6,PayPal,50.0,3.2,No,  Miami  
ORD001087,CUST00357,PROD0030,04/08/2022,07:51:45,South,Books,8,$180.88,32.0,PayPal,61.0,7,No,Miami
ORD002414,CUST00590,PROD0113,07/05/2023,22:22:35,North,books,2,238.06,9.0,Credit Card,25.0,1.8,No,Los Angeles
ORD001909,CUST00271,PROD0132,2022/01/13,20:10:08,South,Home & Garden,3,299.7,3.5,Credit Card,19.0,2.9,No,Phoenix
ORD001190,CUST00046,PROD0169,2022/11/28,09:33:49,north,Beauty,2,241,,Credit Card,58.0,1.1,No,  Atlanta  
ORD001178,CUST00595,PROD0198,09-22-2022,10:27:58,east,clothing,3,147.02,2.7,Bank Transfer,38.0,,No,phoenix
ORD001556,CUST00497,PROD0011,25/07/2023,14:18:47,north,Home & Garden,3,228.93,21.1,Bank Transfer,68.0,2.2,No,LOS ANGELES
ORD002364,CUST00561,PROD0113,12-06-2023,10:34:54,Central,home & garden,4,247,7.8,PayPal,75.0,3.0,Yes,Chicago
ORD002418,CUST00226,PROD0059,20/01/2023,14:43:03,South,,4,105.51,31.0,Debit Card,18.0,3.5,No,ATLANTA
ORD002342,CUST00227,PROD0028,06-21-2022,07:40:11,,Beauty,7,212.1,16.6,Bank Transfer,62.0,5.0,No,Chicago
ORD001744,CUST00475,PROD0135,08-23-2023,06:15:53,north,clothing,5,70.94,16.1,Credit Card,73.0,4.4,No,Denver
ORD002357,CUST00489,PROD0148,21/02/2022,19:05:42,North,SPORTS,3,359.22,15.7,Credit Card,43.0,2.9,No,  Dallas  
ORD002128,CUST00307,PROD0010,2022/12/25,11:42:48,NORTH,Books,10,150.46,35.5,Cash,20.0,2.6,No,Los Angeles
ORD002332,CUST00250,PROD0179,16/11/2023,12:37:47,South,Electronics,1,1098.96,17.2,PayPal,68.0,3.6,No,  Chicago  
ORD002097,CUST00225,PROD0169,08-04-2023,21:26:36,  North  ,Toys,6,USD 241.05,15.4,Credit Card,58.0,1.1,No,dallas
ORD001511,CUST00502,PROD0091,2022/11/25,20:41:33,Central,Toys,9,USD 164.06,30.1,Bank Transfer,43.0,3.3,No,  New York  
ORD002472,CUST00422,PROD0154,06/01/2022,21:21:22,CENTRAL,Books,10,208.25,37.3,Debit Card,54.0,3.2,No,Seattle
ORD002078,CUST00555,PROD0154,17/12/2022,13:29:21,North,Beauty,10,225.3,21.0,Debit Card,27.0,4.4,No,Miami
ORD001471,CUST00139,PROD0022,10/10/2023,16:18:45,East,CLOTHING,3,126.77,35.6,Debit Card,57.0,4.9,Yes,Phoenix
ORD001398,CUST00193,PROD0018,2022/04/23,20:38:10,East,Clothing,8,$30.48,0.6,Credit Card,58.0,3.2,No,houston
ORD001035,CUST00571,PROD0173,2023/06/03,02:43:47,,Toys,1,$318.37,4.3,Credit Card,41.0,2.5,No,  New York  
ORD001205,CUST00004,PROD0078,07-23-2022,17:21:43,Central,HOME & GARDEN,8,329.01,14.6,Bank Transfer,23.0,3.5,No,Dallas
ORD001608,CUST00267,PROD0167,06-12-2022,06:38:41,North,ELECTRONICS,7,751.43,10.0,Credit Card,55.0,4.2,No,phoenix
ORD002557,CUST00548,PROD0142,2022/11/17,07:50:37,south,Toys,9,184,35.4,PayPal,39.0,,No,Denver
ORD002348,CUST00396,PROD0165,11-25-2023,12:17:06,NORTH,Sports,5,232.84,8.7,PayPal,65.0,2.0,No,Phoenix
ORD002067,CUST00030,PROD0064,04/12/2023,10:34:14,South,,9,104.12,35.5,Cash,75.0,3.2,No,Chicago
ORD002285,CUST00500,PROD0158,2023/10/22,20:02:47,WEST,Tois,1,145.19,25.7,Cash,66.0,1.9,No,New York
ORD002172,CUST00067,PROD0001,2022/02/18,13:27:53,CENTRAL,Toys,1,180.08,,Credit Card,54.0,1.3,No,Denver
ORD001429,CUST00342,PROD0104,12-12-2022,19:00:48,,beauty,6,333.4,39.0,Cash,26.0,2.6,No,Houston
ORD002495,CUST00103,PROD0154,10-09-2022,11:23:04,East,beauty,6,240.02,32.4,Debit Card,73.0,1.3,No,Chicago
ORD001228,CUST00119,PROD0075,10/07/2022,13:35:26,central,Books,5,188.21,33.6,Cash,75.0,2.7,No,Los Angeles
ORD002003,CUST00582,PROD0128,21/10/2022,10:32:39,Central,Home & Gardn,5,170.98,15.1,Cash,,2.4,No,Denver
ORD002029,CUST00418,PROD0042,10-19-2022,09:21:53,Central,Home & Garden,7,391.51,6.5,Debit Card,62.0,2.5,No,Phoenix
ORD002210,CUST00188,PROD0178,2023/04/05,17:32:03,  North  ,Toys,9,85.99,35.0,Debit Card,39.0,,No,Denver
ORD001372,CUST00590,PROD0029,28/04/2022,07:34:44,  North  ,books,10,211.93,1.2,Cash,59.0,4.7,No,Miami
ORD002633,CUST00437,PROD0001,2023/03/15,18:21:16,North,Home & Gardn,9,212.91,4.9,Cash,66.0,2.2,No,Chicago
ORD001727,CUST00308,PROD0128,2022/07/27,13:00:23,  East  ,Toyss,2,386.89,12.4,PayPal,64.0,4.2,No,  Chicago  
ORD001318,CUST00351,PROD0110,2022/07/20,21:05:48,Central,Beauty,7,297.6,11.2,PayPal,33.0,1.6,Yes,Miami
